d,score
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,3
21,2
21,3
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,3
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,3
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,3
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,3
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,2
22,3
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,3
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,2
22,2
22,2
22,3
22,2
22,3
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
22,3
22,3
22,3
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,3
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,3
23,3
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,3
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,3
23,3
23,3
23,2
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,3
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,3
24,3
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,3
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,3
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,3
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,3
24,3
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,3
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,3
25,2
25,2
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,3
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,3
25,2
